Google 사용자,3,2018.10.19.,pk때문에 못하겠어여 pk하면캐릭삭제해주세여   
강성진,4,2018.10.19.,계정 연동을 하지 않고 쓰다가 계정연동을 하면서 캐릭터가 사라졌는데 다른캐릭터로 들어가보니 혈맹원에 있는데 캐릭터는 어떻게 해야 돌아오나요    
천명숙,1,2018.10.19.,지금까지350만원정도과금했더라구요 그런데 강화는 무기맥스한개네요 생각이좀있으면 과금러들보호좀해주세요 생돈날리는것같아서마음이아픕니다
Google 사용자,5,2018.10.19.,잘만든 게임 입니다
Google 사용자,5,2018.10.19.,넘나 잼나요
이푸른송이,5,2018.10.18.,최고에요
ys shin,5,2018.10.18.,퀄리티 대애애애애애애바아아아아아아악
Google 사용자,5,2018.10.18.,굿
Google 사용자,1,2018.10.18.,안좋음
황선환,1,2018.10.18.,강화를 이어서 50회를 했는데 역시나 2회성공 48회 실패 쓰레기네
ᄏᄏ,4,2018.10.17.,정말 재밌게 플레이하고있습니다  그런데 제 폰이 이상한지 플레이 하는 도중에 자꾸 튕겨서 원활한 플레이가 안되네요ㅠ 특히 도보이동중에 많이 튕겨요 혹시 해결방법을 알수있을까요 
김용기,2,2018.10.17.,혹시나했더니역시나 돈마블이군
이동민,4,2018.10.17.,버그나좀
윤민성,1,2018.10.17.,현질 유도 게임 입니다
Google 사용자,5,2018.10.17.,최고
손휘영,1,2018.10.17.,실행안됨
미스테리,3,2018.10.17.,게임 할려는데 계속 팅하네요 ㅠㅠ 20 30분이상  하면 하라서 팅해버리네요 ㅠㅠㅠㅠ 자동사냥시키고 잠자는데 항상 일어나보면 항상 팅해버리고 이제 자동사냥 시키지도 못하것네요 무셔워서 ㅠㅠ 아이템 코어 경험치 좀 먹으라고시켜놨는대 자동사냥  ㅠㅠ 아침에 일어나서 가방보면 아이템이랑코어 아주적게 먹어져있고  경험치도 적게 먹어져있고 ㅠㅠㅠ  많이먹어야 10개이상   아이템 코어  어떻케좀 해주세요 팅좀안하겠해주세요   아맞다   솔직히 말하면 물약키고 사냥시키는데 물약이더   아깝네요 모아둔 물약인데 ㅠㅠ 더욱더 아깝네요시간돼묜 사라    전체 리뷰
정정호,5,2018.10.17.,굳
Google 사용자,3,2018.10.16.,렉이 나무나 심해요 갬이 팅겨요
문성환,5,2018.10.16.,굿
아는이모,1,2018.10.16.,강화진짜안돼게만들거야너네들즘 강화즘하자 제발너무하는거아니야
Google 사용자,5,2018.10.15.,메우조와요
송준영,5,2018.10.15.,다좋은데렉을좀없에주세요
百血球,5,2018.10.15.,다 괜찬은대 튕김현상만 없에주세요 이게임과 다른게임 1나 뿐인대 자주 튕겨서 게임을 못하겟어요 
정종우,1,2018.10.15.,업뎃이후최악     그 머리좋은 개발자들 다 돈 받고 일안하는듯     무슨 접속하고 조금있으면 다 튕김    조마조마해서 게임 못하겠네     그러니 리니지m에 밀리지    처음이네 이런 쓰레기같은경우는   
김셩이,4,2018.10.15.,재미나네요
해피해피,4,2018.10.15.,게임을 하려는데 자꾸 화면이 깜빡거리면서 튕겨요 어떡하죠 
최성현,5,2018.10.15.,너무 꿀잼 이내요 제가 친구들 에게 추천했어요  ㅋ
김범철,5,2018.10.15.,다시 쉽게 할수 있어 좋네요 무과금 도전 ㅋㅋ
문영민,5,2018.10.15.,굿입니다용
김성국,3,2018.10.15.,요약 그래픽 좋은 양산형게임  장점 그래픽 다른 양산형 게임에 비해 그나마 정성이라도 들어감 단점 양산형 뽑기 노가다 자동사냥및 자동퀘스트 개인차에 따라 달라짐  현질 넷마블
김김정환,4,2018.10.14.,굿
병만박,3,2018.10.14.,드워프 법사캐릭터에 접속이 안되어요 이상하게 왜 다른 커릭터는 접속이 되는데 법사캐릭터만 안되는지 조치부탁드립니다
유가온,2,2018.10.14.,게임은 재미있는데 게임중 나가졌는데 처음부터 해야 되내요
Google 사용자,5,2018.10.14.,굿
장두연,1,2018.10.14.,솔직한리뷰 남겨봅니다    이게임 그나마 즐기는 정도로 하려면 월 100만 150만원은 투자해야 최소한 누릴건 누리면서 게임합니다 현재 400만 투력 기준 5000 1억은 투자해야 가능하니 차라리 100만원 정도에 400만 투력 사서 매월 5만원정도 투자해서 게임 즐기세요
ZIG,5,2018.10.14.,굿
Google 사용자,5,2018.10.14.,갓 레볼루션
chj cho,2,2018.10.14.,게임 검은화면 게임 로딩중 게임전환 다음코스 넘어 갈떼 검은화면 나오는거 업에주세여 이거 검은화면나오면 겜 바로 팅겨버림 강화하다 팅기고 아이템 터치하다 팅기고분헤 제작 펫 아가시아 이런거 물약 스킬 이런거 터치좀화면 검은섹 바탕하면 나오면서 바로 팅겨버려여 근디 묻고십은게 외 검은 바탕화면을 너어나여 찐짜 짜증남 퀘하다가 팅 겜 이거저거터치좀 하면 검은하면니오면서 팅겨버리니 미치겥음 장비강화하다가도 성공할라치면 시커메지면서 팅 겨지니 미치겟다 업에달라 아 그리고여 이메일 g메일로 보네지마세여 그냥 리뷰창에 답장다세여 짜증 납니다
Google 사용자,5,2018.10.14.,굿
홍길동,1,2018.10.14.,여기있는 분들은 모마절대로 하지마세요 이게임은 현질하면 확률이 낮아도 모두이게 동등한데 모마는 아닙니다  똑같은 템끼고 상대만 잘터집니다 그것도 과금러한 상대 좋은 리뷰쓴 상대에게만 절대로 동등하지않아여 리니지2 레볼루션은 확률이 그지 같아도 모마보단아니니깐    10만분의 1 모마 쓰래기 캐릭터나올확률 
극손오공,1,2018.10.13.,울 아빠가 해서 깔려고 했는데 와    껄지도 못해요 구래서 해결방법은 다썼는데도 않깔아젔어요
원종연,3,2018.10.13.,이거 자꾸 중간에 튕기는데
Google 사용자,5,2018.10.13.,재미있네    
오창쌀봉,4,2018.10.13.,자   이제 블소로 가면되는건가 
Google 사용자,5,2018.10.13.,돈질
황병철,5,2018.10.13.,굿
k H,5,2018.10.13.,이거 아직도 하는 사람이 있나  ㅋ 그냥 접으세요들   ㅋ
이상은,4,2018.10.13.,시간보내기 좋음
김대성,3,2018.10.13.,미패드4 소리가 안나는데 이게임만 소리가 안나요 옵션조절 어떻게 다해봐도 안나네요 패치 좀 해주세요
김상태,1,2018.10.13.,아니 폰이좋아도 움직이면 부분부분 끊겨 옵션최하로해도
고재우,1,2018.10.13.,겜하다가 스트레스받는겜 현질유도겜 최악의쓰레기겜
엄기현,5,2018.10.13.,완벽한수준의재미를겸비한게임  
최현규,5,2018.10.12.,폰 바꿨는데 로그인이 안되서 연결 안되여   ㅠㅠ
안여진,5,2018.10.12.,현질 너무함 ㅠㅠ
홍성표,5,2018.10.12.,좋아요
김광석,5,2018.10.12.,좋아
이상덕,4,2018.10.12.,사랑해요
조요엘,1,2018.10.12.,조금아쉽
  A,3,2018.10.12.,
Google 사용자,2,2018.10.12.,
원정,5,2018.10.12.,
르마르타USC,4,2018.10.12.,
유성용,5,2018.10.12.,
이수섭,1,2018.10.12.,
이승섭,5,2018.10.12.,
손주환,3,2018.10.12.,
이보,5,2018.10.12.,
김석철,5,2018.10.12.,
최석조,5,2018.10.12.,
Seungyeol Yang,1,2018.10.11.,
Google 사용자,5,2018.10.11.,
Zeuk Bak,5,2018.10.11.,
김효섭,5,2018.10.11.,
Google 사용자,5,2018.10.11.,
으하하,5,2018.10.11.,
문정식,3,2018.10.11.,
박효진,5,2018.10.11.,
Google 사용자,5,2018.10.11.,
Sookyung Song,4,2018.10.11.,
문경수,5,2018.10.11.,
농협,1,2018.10.11.,
Google 사용자,5,2018.10.11.,
고승기,5,2018.10.11.,
Google 사용자,5,2018.10.11.,
권주현,2,2018.10.11.,
이찬우,1,2018.10.11.,
이민우,5,2018.10.11.,
박병주,5,2018.10.11.,
진국,3,2018.10.11.,
SangWook Shin,5,2018.10.11.,
박정자,5,2018.10.11.,
Google 사용자,5,2018.10.11.,
이영섭,1,2018.10.11.,
최찬미,1,2018.10.11.,
김수완,4,2018.10.11.,
김규현,5,2018.10.11.,
김기선,5,2018.10.11.,
김태경,5,2018.10.11.,
Google 사용자,5,2018.10.11.,
Jun ho Kim,5,2018.10.11.,
김태관,4,2018.10.11.,
Google 사용자,1,2018.10.11.,
방성우,5,2018.10.11.,
장동억,5,2018.10.11.,
신동화,5,2018.10.11.,
차지연,5,2018.10.11.,
이준우,5,2018.10.11.,
최충원,5,2018.10.11.,
김성현,5,2018.10.11.,
공병길,5,2018.10.10.,
김민준,5,2018.10.10.,
이창현,1,2018.10.10.,
랭거슈,5,2018.10.10.,
이유리,1,2018.10.10.,
안철종,5,2018.10.10.,
azraels,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
박민영,5,2018.10.10.,
배영광,5,2018.10.10.,
이민우,5,2018.10.10.,
권재정,2,2018.10.10.,
Google 사용자,4,2018.10.10.,
강숙정,3,2018.10.10.,
Google 사용자,5,2018.10.10.,
이석준,5,2018.10.10.,
내이름은피터,5,2018.10.10.,
김지훈,5,2018.10.10.,
박세진,5,2018.10.10.,
예병천,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
임성훈,5,2018.10.10.,
민영김,5,2018.10.10.,
한입만,3,2018.10.10.,
SulA Park,4,2018.10.10.,
Google 사용자,4,2018.10.10.,
한영근,1,2018.10.10.,
Google 사용자,4,2018.10.10.,
강동석,5,2018.10.10.,
장준혁,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
윤상목,5,2018.10.10.,
신화테크,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
강정현,3,2018.10.10.,
지렁 TV,3,2018.10.10.,
강소정,5,2018.10.10.,
이상헌,5,2018.10.10.,
정우일,5,2018.10.10.,
김훈,5,2018.10.10.,
민경수,4,2018.10.10.,
김종규,5,2018.10.10.,
Google 사용자,3,2018.10.10.,
Google 사용자,5,2018.10.10.,
김상호,5,2018.10.10.,
정영호,5,2018.10.10.,
박종찬,5,2018.10.10.,
0823 near,1,2018.10.10.,
Google 사용자,5,2018.10.10.,
문휘제,4,2018.10.10.,
Google 사용자,4,2018.10.10.,
이정훈,1,2018.10.10.,
Google 사용자,5,2018.10.10.,
오유진,1,2018.10.10.,
Google 사용자,5,2018.10.10.,
저승사자만사불여튼튼,1,2018.10.10.,
문필재,3,2018.10.10.,
Chaemi Kim,2,2018.10.10.,
백기학,5,2018.10.10.,
김도엽,5,2018.10.10.,
김홍선,5,2018.10.10.,
김진영,3,2018.10.10.,
Google 사용자,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
강승우 리얼파노,1,2018.10.10.,
Google 사용자,5,2018.10.10.,
조영진,5,2018.10.10.,
김대한,5,2018.10.10.,
윤수철,1,2018.10.10.,
전재현,4,2018.10.10.,
다크팬텀,5,2018.10.10.,
이강식,4,2018.10.10.,
홍성일,1,2018.10.10.,
Google 사용자,5,2018.10.10.,
김용진,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
남자윤석중,5,2018.10.10.,
송하영,1,2018.10.10.,
주효정,5,2018.10.10.,
김남희,1,2018.10.10.,
이준민,1,2018.10.10.,
Google 사용자,2,2018.10.10.,
황용욱,5,2018.10.10.,
이선도,5,2018.10.10.,
안효영,4,2018.10.10.,
황성호,5,2018.10.10.,
링딩동,5,2018.10.10.,
심재석,5,2018.10.10.,
이명근,1,2018.10.10.,
jinho jeong,1,2018.10.10.,
Google 사용자,3,2018.10.10.,
Google 사용자,2,2018.10.10.,
독일,5,2018.10.10.,
배재창,3,2018.10.10.,
Google 사용자,3,2018.10.10.,
Google 사용자,5,2018.10.10.,
박성근,5,2018.10.10.,
김은실,5,2018.10.10.,
김범수,5,2018.10.10.,
이대준,5,2018.10.10.,
이성훈,5,2018.10.10.,
정태하,1,2018.10.10.,
장영서,4,2018.10.10.,
Google 사용자,3,2018.10.10.,
송상현,5,2018.10.10.,
유상문,5,2018.10.10.,
Google 사용자,1,2018.10.10.,
이사랑,4,2018.10.10.,
이정욱,5,2018.10.10.,
김형래,5,2018.10.10.,
문태수,1,2018.10.10.,
Google 사용자,4,2018.10.10.,
Google 사용자,5,2018.10.10.,
이관재,5,2018.10.10.,
이성뇽,4,2018.10.10.,
Google 사용자,3,2018.10.10.,
레이나,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
Google 사용자,3,2018.10.10.,
지상욱,5,2018.10.10.,
ᄋᄋ,5,2018.10.10.,
이정우,1,2018.10.10.,
장우철,5,2018.10.10.,
Google 사용자,2,2018.10.10.,
오진균,5,2018.10.10.,
이세철,4,2018.10.10.,
배인순,4,2018.10.10.,
홍형택,5,2018.10.10.,
Google 사용자,4,2018.10.10.,
Google 사용자,1,2018.10.10.,
신윤환,1,2018.10.10.,
김민건,5,2018.10.10.,
Google 사용자,3,2018.10.10.,
이용섭,5,2018.10.10.,
김시우,5,2018.10.10.,
김경호,1,2018.10.10.,
Google 사용자,5,2018.10.10.,
정광진,1,2018.10.10.,
Sincheol Lee,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
김용석,5,2018.10.10.,
배준식,3,2018.10.10.,
김태헌,5,2018.10.10.,
Google 사용자,1,2018.10.10.,
김인식,5,2018.10.10.,
이원주니,4,2018.10.10.,
Google 사용자,5,2018.10.10.,
이정국,5,2018.10.10.,
Hwan Pyo Son,5,2018.10.10.,
남영재,4,2018.10.10.,
Google 사용자,5,2018.10.10.,
Hyunseong Cho,5,2018.10.10.,
권태수,4,2018.10.10.,
Google 사용자,5,2018.10.10.,
김원철,5,2018.10.10.,
김용환,4,2018.10.10.,
강인해,4,2018.10.10.,
Woong Lee,5,2018.10.10.,
Google 사용자,4,2018.10.10.,
양시원,5,2018.10.10.,
김수진,4,2018.10.10.,
휴이,4,2018.10.10.,
이승규,5,2018.10.10.,
김환길,5,2018.10.10.,
장도영,5,2018.10.10.,
임숙이,5,2018.10.10.,
이이상수,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
Google 사용자,1,2018.10.10.,
Google 사용자,5,2018.10.10.,
표준현,4,2018.10.10.,
김주호,5,2018.10.10.,
석상기,1,2018.10.10.,
뾰뾰,1,2018.10.10.,
Google 사용자,5,2018.10.10.,
이선남,5,2018.10.10.,
이찬기,1,2018.10.10.,
백창석,1,2018.10.10.,
Google 사용자,5,2018.10.10.,
김영덕,5,2018.10.10.,
심운영,5,2018.10.10.,
Google 사용자,3,2018.10.10.,
아산슈짱,4,2018.10.10.,
심봉길,4,2018.10.10.,
Google 사용자,1,2018.10.10.,
이상민,1,2018.10.10.,
깡통용,5,2018.10.10.,
이승덕,4,2018.10.10.,
정효영,3,2018.10.10.,
박성수,1,2018.10.10.,
손지훈,5,2018.10.10.,
황철구,5,2018.10.10.,
박철영,1,2018.10.10.,
Google 사용자,1,2018.10.10.,
구봉안,1,2018.10.10.,
강기석,3,2018.10.10.,
정수빈,1,2018.10.10.,
이주호,3,2018.10.10.,
김태훈,5,2018.10.10.,
이상철,3,2018.10.10.,
정윤희,1,2018.10.10.,
법생법사,1,2018.10.10.,
Google 사용자,4,2018.10.10.,
박찬수,1,2018.10.10.,
Google 사용자,5,2018.10.10.,
김시몬,5,2018.10.10.,
Google 사용자,1,2018.10.10.,
Google 사용자,3,2018.10.10.,
송순선,3,2018.10.10.,
Sungyoul Cho,4,2018.10.10.,
정희진,3,2018.10.10.,
Google 사용자,4,2018.10.10.,
김충현,5,2018.10.10.,
송지섭,2,2018.10.10.,
서도원,4,2018.10.10.,
이주희,3,2018.10.10.,
Google 사용자,5,2018.10.10.,
최준호,5,2018.10.10.,
이효섭,1,2018.10.10.,
임경,5,2018.10.10.,
김동형,4,2018.10.10.,
간지봉,3,2018.10.10.,
김홍주,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
Google 사용자,5,2018.10.10.,
Jiyoung Lee,5,2018.10.10.,
정덕수,4,2018.10.10.,
호아빠,4,2018.10.10.,
Google 사용자,5,2018.10.10.,
설경호,5,2018.10.10.,
이대석,3,2018.10.10.,
Google 사용자,1,2018.10.10.,
최장순,1,2018.10.9.,
김진규,1,2018.10.9.,
모바일레전드 츄츄,5,2018.10.9.,
백철현,5,2018.10.9.,
멋째이호준이,5,2018.10.9.,
김주원,5,2018.10.9.,
귀여운 병아리,5,2018.10.9.,
행복한정은,5,2018.10.9.,
JongKyu Park,5,2018.10.9.,
블레어,4,2018.10.8.,
Google 사용자,4,2018.10.8.,
김창일,5,2018.10.8.,
이인빈,5,2018.10.8.,
박병주,4,2018.10.8.,
루미나리에,1,2018.10.8.,
Google 사용자,5,2018.10.8.,
진민성,5,2018.10.8.,
권성주,5,2018.10.8.,
JENOVA,4,2018.10.8.,
백상현,4,2018.10.8.,
race G,1,2018.10.7.,
김연국,3,2018.10.7.,
ym Kim,5,2018.10.7.,
최현호,5,2018.10.7.,
정승환,5,2018.10.7.,
이성우,5,2018.10.7.,
Yh K,2,2018.10.7.,
Aden Klein,1,2018.10.7.,
SANJI ROBIN,1,2018.10.7.,
김기성,4,2018.10.7.,
이석범,5,2018.10.7.,
Google 사용자,1,2018.10.6.,
홍윤기,3,2018.10.6.,
정우섭,5,2018.10.6.,
이용덕,5,2018.10.6.,
김영진,1,2018.10.6.,
Google 사용자,4,2018.10.6.,
Google 사용자,5,2018.10.6.,
산벗김종배,2,2018.10.6.,
Google 사용자,5,2018.10.6.,
남김남현,5,2018.10.6.,
임동찬,4,2018.10.6.,
Google 사용자,1,2018.10.6.,
허요한,3,2018.10.6.,
Google 사용자,4,2018.10.6.,
이므상데스,1,2018.10.6.,
Google 사용자,5,2018.10.6.,
Google 사용자,4,2018.10.6.,
Google 사용자,5,2018.10.6.,
Google 사용자,5,2018.10.6.,
Sw K,1,2018.10.5.,
허영웅,3,2018.10.5.,
김영철,5,2018.10.5.,
Google 사용자,5,2018.10.5.,
한성수,5,2018.10.5.,
한종경,1,2018.10.5.,
Google 사용자,4,2018.10.5.,
이성재,3,2018.10.5.,
엄원식,5,2018.10.5.,
Google 사용자,5,2018.10.5.,
박성호,5,2018.10.5.,
남자김우근,5,2018.10.5.,
Google 사용자,5,2018.10.5.,
Google 사용자,1,2018.10.5.,
권현민,4,2018.10.5.,
Google 사용자,2,2018.10.5.,
Google 사용자,5,2018.10.5.,
남학수,5,2018.10.5.,
김정호,5,2018.10.5.,
이기용,3,2018.10.5.,
Google 사용자,4,2018.10.5.,
이종호,5,2018.10.5.,
영균김,5,2018.10.5.,
남ᄃᄃ김갑청,1,2018.10.5.,
정호윤,5,2018.10.5.,
오경훈,3,2018.10.5.,
Google 사용자,5,2018.10.5.,
Google 사용자,4,2018.10.5.,
Google 사용자,5,2018.10.5.,
Google 사용자,5,2018.10.5.,
조온주,5,2018.10.5.,
짜증강민,5,2018.10.4.,
정정현구,1,2018.10.4.,
황귀수,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
정진수정진수,5,2018.10.4.,
김영찬,4,2018.10.4.,
Google 사용자,5,2018.10.4.,
CHANG YULI,4,2018.10.4.,
Sanghyun Lee,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
최희연,5,2018.10.4.,
김김상호,5,2018.10.4.,
서유미,3,2018.10.4.,
서기창,1,2018.10.4.,
Google 사용자,4,2018.10.4.,
Google 사용자,5,2018.10.4.,
정대수,5,2018.10.4.,
배숙경,4,2018.10.4.,
김구환,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
Google 사용자,1,2018.10.4.,
김종철,5,2018.10.4.,
이승현,4,2018.10.4.,
정재근,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
Donguk Kim,4,2018.10.4.,
Google 사용자,5,2018.10.4.,
양재호,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
Google 사용자,3,2018.10.4.,
Google 사용자,5,2018.10.4.,
전정원,5,2018.10.4.,
박진범,4,2018.10.4.,
Google 사용자,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
박태진,5,2018.10.4.,
P이니,5,2018.10.4.,
최윤호,1,2018.10.4.,
Google 사용자,5,2018.10.4.,
이다니엘,5,2018.10.4.,
김정구,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
원용설,5,2018.10.4.,
박종석,4,2018.10.4.,
Google 사용자,5,2018.10.4.,
정영준,5,2018.10.4.,
Google 사용자,4,2018.10.4.,
황현민,5,2018.10.4.,
Google 사용자,4,2018.10.4.,
이민철,5,2018.10.4.,
서진혁,5,2018.10.4.,
매스,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
김영인,1,2018.10.4.,
Google 사용자,5,2018.10.4.,
김진호,3,2018.10.4.,
김기령,5,2018.10.4.,
황경환,1,2018.10.4.,
홍종기,5,2018.10.4.,
홍석우,1,2018.10.4.,
김학민,5,2018.10.4.,
김경태,4,2018.10.4.,
송명진,5,2018.10.4.,
김진경,5,2018.10.4.,
김지윤,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
김기준,4,2018.10.4.,
lands ha,5,2018.10.4.,
윤덕명,2,2018.10.4.,
황경희,4,2018.10.4.,
주종선,3,2018.10.4.,
김경민,5,2018.10.4.,
빈틈발견,4,2018.10.4.,
박준호,5,2018.10.4.,
조태형,4,2018.10.4.,
cheonhgun cho,1,2018.10.4.,
전대진,5,2018.10.4.,
정유식,3,2018.10.4.,
Google 사용자,4,2018.10.4.,
손종관,4,2018.10.4.,
송경연,5,2018.10.4.,
Google 사용자,3,2018.10.4.,
이름없음,1,2018.10.4.,
정연근,5,2018.10.4.,
장진욱,1,2018.10.4.,
이광수,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
이재환,5,2018.10.4.,
이원철,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
Google 사용자,4,2018.10.4.,
김진,5,2018.10.4.,
주성문,1,2018.10.4.,
박주연,5,2018.10.4.,
김영호,4,2018.10.4.,
Google 사용자,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
박창모,5,2018.10.4.,
김형준,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
Google 사용자,5,2018.10.4.,
김주철,5,2018.10.4.,
Google 사용자,4,2018.10.4.,
서경훈,5,2018.10.4.,
namja Park,5,2018.10.4.,
김인재,5,2018.10.4.,
Google 사용자,4,2018.10.4.,
Google 사용자,5,2018.10.4.,
Google 사용자,4,2018.10.4.,
채봉수,5,2018.10.4.,
김문호,4,2018.10.4.,
정주영,1,2018.10.4.,
